contribution_to_original_words,hallucination_change,length_group,net_reduction,original_count,pair_id,pos,steer_count,supported_change
0.2072072072072072,mixed,shorter,23,34,137967,NOUN,11,lost
0.036036036036036036,mixed,shorter,4,4,137967,NUM,0,lost
0.018018018018018018,mixed,shorter,2,2,137967,PRON,0,lost
0.09009009009009009,mixed,shorter,10,10,137967,VERB,0,lost
0.030612244897959183,unresolved,shorter,3,6,54264,ADJ,3,unresolved
0.061224489795918366,unresolved,shorter,6,13,54264,ADP,7,unresolved
0.02040816326530612,unresolved,shorter,2,2,54264,ADV,0,unresolved
-0.01020408163265306,unresolved,shorter,-1,3,54264,AUX,4,unresolved
0.01020408163265306,unresolved,shorter,1,3,54264,CCONJ,2,unresolved
0.15306122448979592,unresolved,shorter,15,25,54264,DET,10,unresolved
0.14285714285714285,unresolved,shorter,14,30,54264,NOUN,16,unresolved
0.030612244897959183,unresolved,shorter,3,4,54264,PRON,1,unresolved
0.09183673469387756,unresolved,shorter,9,12,54264,VERB,3,unresolved
0.025423728813559324,gained,shorter,3,6,63040,ADJ,3,mixed
0.06779661016949153,gained,shorter,8,17,63040,ADP,9,mixed
0.01694915254237288,gained,shorter,2,2,63040,ADV,0,mixed
0.025423728813559324,gained,shorter,3,6,63040,AUX,3,mixed
0.0423728813559322,gained,shorter,5,8,63040,CCONJ,3,mixed
0.07627118644067797,gained,shorter,9,22,63040,DET,13,mixed
0.0847457627118644,gained,shorter,10,30,63040,NOUN,20,mixed
0.00847457627118644,gained,shorter,1,1,63040,NUM,0,mixed
0.00847457627118644,gained,shorter,1,1,63040,PART,0,mixed
0.025423728813559324,gained,shorter,3,5,63040,PRON,2,mixed
0.00847457627118644,gained,shorter,1,2,63040,SCONJ,1,mixed
0.09322033898305085,gained,shorter,11,18,63040,VERB,7,mixed
0.06382978723404255,unresolved,shorter,6,8,397351,ADJ,2,unresolved
0.0851063829787234,unresolved,shorter,8,12,397351,ADP,4,unresolved
0.06382978723404255,unresolved,shorter,6,6,397351,ADV,0,unresolved
0.010638297872340425,unresolved,shorter,1,3,397351,AUX,2,unresolved
0.031914893617021274,unresolved,shorter,3,5,397351,CCONJ,2,unresolved
0.10638297872340426,unresolved,shorter,10,16,397351,DET,6,unresolved
0.14893617021276595,unresolved,shorter,14,24,397351,NOUN,10,unresolved
0.02127659574468085,unresolved,shorter,2,3,397351,PART,1,unresolved
0.02127659574468085,unresolved,shorter,2,3,397351,PRON,1,unresolved
0.0851063829787234,unresolved,shorter,8,14,397351,VERB,6,unresolved
-0.01694915254237288,lost,shorter,-1,2,204661,ADJ,3,mixed
0.06779661016949153,lost,shorter,4,8,204661,ADP,4,mixed
0.03389830508474576,lost,shorter,2,2,204661,ADV,0,mixed
0.01694915254237288,lost,shorter,1,4,204661,AUX,3,mixed
0.03389830508474576,lost,shorter,2,2,204661,CCONJ,0,mixed
0.05084745762711865,lost,shorter,3,13,204661,DET,10,mixed
0.11864406779661017,lost,shorter,7,19,204661,NOUN,12,mixed
0.03389830508474576,lost,shorter,2,2,204661,PRON,0,mixed
0.01694915254237288,lost,shorter,1,1,204661,PROPN,0,mixed
0.03389830508474576,lost,shorter,2,6,204661,VERB,4,mixed
0.015384615384615385,unresolved,shorter,2,8,223874,ADJ,6,mixed
0.12307692307692308,unresolved,shorter,16,23,223874,ADP,7,mixed
0.046153846153846156,unresolved,shorter,6,6,223874,ADV,0,mixed
0.007692307692307693,unresolved,shorter,1,4,223874,AUX,3,mixed
-0.007692307692307693,unresolved,shorter,-1,4,223874,CCONJ,5,mixed
0.09230769230769231,unresolved,shorter,12,23,223874,DET,11,mixed
0.08461538461538462,unresolved,shorter,11,34,223874,NOUN,23,mixed
0.023076923076923078,unresolved,shorter,3,4,223874,NUM,1,mixed
0.015384615384615385,unresolved,shorter,2,2,223874,PART,0,mixed
0.03076923076923077,unresolved,shorter,4,7,223874,PRON,3,mixed
0.07692307692307693,unresolved,shorter,10,15,223874,VERB,5,mixed
0.030612244897959183,unchanged,shorter,3,7,87144,ADJ,4,mixed
0.11224489795918367,unchanged,shorter,11,14,87144,ADP,3,mixed
-0.01020408163265306,unchanged,shorter,-1,3,87144,ADV,4,mixed
-0.01020408163265306,unchanged,shorter,-1,4,87144,AUX,5,mixed
0.01020408163265306,unchanged,shorter,1,3,87144,CCONJ,2,mixed
0.1326530612244898,unchanged,shorter,13,22,87144,DET,9,mixed
0.12244897959183673,unchanged,shorter,12,24,87144,NOUN,12,mixed
0.02040816326530612,unchanged,shorter,2,2,87144,NUM,0,mixed
0.0,unchanged,shorter,0,1,87144,PART,1,mixed
0.0,unchanged,shorter,0,5,87144,PRON,5,mixed
0.01020408163265306,unchanged,shorter,1,1,87144,SCONJ,0,mixed
0.05102040816326531,unchanged,shorter,5,12,87144,VERB,7,mixed
0.08928571428571429,unresolved,shorter,10,11,373857,ADJ,1,unresolved
0.08035714285714286,unresolved,shorter,9,16,373857,ADP,7,unresolved
0.008928571428571428,unresolved,shorter,1,2,373857,ADV,1,unresolved
0.017857142857142856,unresolved,shorter,2,6,373857,AUX,4,unresolved
-0.008928571428571428,unresolved,shorter,-1,2,373857,CCONJ,3,unresolved
0.11607142857142858,unresolved,shorter,13,25,373857,DET,12,unresolved
0.1875,unresolved,shorter,21,34,373857,NOUN,13,unresolved
0.008928571428571428,unresolved,shorter,1,2,373857,PRON,1,unresolved
0.008928571428571428,unresolved,shorter,1,1,373857,SCONJ,0,unresolved
0.07142857142857142,unresolved,shorter,8,13,373857,VERB,5,unresolved
0.046875,unresolved,longer,3,6,294484,ADJ,3,unresolved
-0.03125,unresolved,longer,-2,7,294484,ADP,9,unresolved
0.03125,unresolved,longer,2,4,294484,ADV,2,unresolved
-0.0625,unresolved,longer,-4,1,294484,AUX,5,unresolved
0.0,unresolved,longer,0,3,294484,CCONJ,3,unresolved
0.046875,unresolved,longer,3,16,294484,DET,13,unresolved
-0.0625,unresolved,longer,-4,17,294484,NOUN,21,unresolved
-0.03125,unresolved,longer,-2,0,294484,NUM,2,unresolved
-0.03125,unresolved,longer,-2,1,294484,PRON,3,unresolved
0.03125,unresolved,longer,2,9,294484,VERB,7,unresolved
0.05319148936170213,unchanged,shorter,5,5,303908,ADJ,0,mixed
0.07446808510638298,unchanged,shorter,7,13,303908,ADP,6,mixed
0.0425531914893617,unchanged,shorter,4,4,303908,ADV,0,mixed
0.0,unchanged,shorter,0,3,303908,AUX,3,mixed
0.031914893617021274,unchanged,shorter,3,5,303908,CCONJ,2,mixed
0.0425531914893617,unchanged,shorter,4,16,303908,DET,12,mixed
0.07446808510638298,unchanged,shorter,7,24,303908,NOUN,17,mixed
0.0851063829787234,unchanged,shorter,8,8,303908,PRON,0,mixed
0.14893617021276595,unchanged,shorter,14,16,303908,VERB,2,mixed
0.10204081632653061,lost,shorter,10,11,112702,ADJ,1,lost
0.14285714285714285,lost,shorter,14,15,112702,ADP,1,lost
0.05102040816326531,lost,shorter,5,5,112702,ADV,0,lost
0.02040816326530612,lost,shorter,2,3,112702,AUX,1,lost
0.030612244897959183,lost,shorter,3,3,112702,CCONJ,0,lost
0.1836734693877551,lost,shorter,18,20,112702,DET,2,lost
0.23469387755102042,lost,shorter,23,25,112702,NOUN,2,lost
0.02040816326530612,lost,shorter,2,2,112702,NUM,0,lost
0.01020408163265306,lost,shorter,1,1,112702,PART,0,lost
0.030612244897959183,lost,shorter,3,3,112702,PRON,0,lost
0.09183673469387756,lost,shorter,9,10,112702,VERB,1,lost
0.04938271604938271,unresolved,shorter,4,5,226701,ADJ,1,unresolved
0.024691358024691357,unresolved,shorter,2,6,226701,ADP,4,unresolved
0.037037037037037035,unresolved,shorter,3,3,226701,ADV,0,unresolved
0.0,unresolved,shorter,0,4,226701,AUX,4,unresolved
0.037037037037037035,unresolved,shorter,3,3,226701,CCONJ,0,unresolved
0.13580246913580246,unresolved,shorter,11,13,226701,DET,2,unresolved
0.14814814814814814,unresolved,shorter,12,18,226701,NOUN,6,unresolved
0.0,unresolved,shorter,0,2,226701,NUM,2,unresolved
0.012345679012345678,unresolved,shorter,1,1,226701,PART,0,unresolved
0.037037037037037035,unresolved,shorter,3,7,226701,PRON,4,unresolved
0.012345679012345678,unresolved,shorter,1,1,226701,PROPN,0,unresolved
0.012345679012345678,unresolved,shorter,1,2,226701,SCONJ,1,unresolved
0.13580246913580246,unresolved,shorter,11,16,226701,VERB,5,unresolved
0.05309734513274336,lost,shorter,6,9,89359,ADJ,3,lost
0.13274336283185842,lost,shorter,15,18,89359,ADP,3,lost
0.008849557522123894,lost,shorter,1,1,89359,ADV,0,lost
0.05309734513274336,lost,shorter,6,7,89359,AUX,1,lost
0.017699115044247787,lost,shorter,2,4,89359,CCONJ,2,lost
0.13274336283185842,lost,shorter,15,22,89359,DET,7,lost
0.18584070796460178,lost,shorter,21,32,89359,NOUN,11,lost
0.02654867256637168,lost,shorter,3,4,89359,NUM,1,lost
0.008849557522123894,lost,shorter,1,1,89359,PART,0,lost
0.04424778761061947,lost,shorter,5,5,89359,PRON,0,lost
0.07964601769911504,lost,shorter,9,10,89359,VERB,1,lost
-0.061224489795918366,lost,longer,-3,2,366830,ADJ,5,mixed
-0.04081632653061224,lost,longer,-2,6,366830,ADP,8,mixed
0.0,lost,longer,0,1,366830,ADV,1,mixed
-0.061224489795918366,lost,longer,-3,1,366830,AUX,4,mixed
-0.02040816326530612,lost,longer,-1,2,366830,CCONJ,3,mixed
0.0,lost,longer,0,11,366830,DET,11,mixed
0.02040816326530612,lost,longer,1,15,366830,NOUN,14,mixed
0.0,lost,longer,0,1,366830,PART,1,mixed
0.0,lost,longer,0,1,366830,PRON,1,mixed
0.02040816326530612,lost,longer,1,1,366830,SCONJ,0,mixed
0.061224489795918366,lost,longer,3,8,366830,VERB,5,mixed
0.09523809523809523,unresolved,shorter,8,10,537857,ADJ,2,unresolved
0.05952380952380952,unresolved,shorter,5,6,537857,ADP,1,unresolved
0.10714285714285714,unresolved,shorter,9,9,537857,ADV,0,unresolved
0.0,unresolved,shorter,0,2,537857,AUX,2,unresolved
0.03571428571428571,unresolved,shorter,3,4,537857,CCONJ,1,unresolved
0.13095238095238096,unresolved,shorter,11,15,537857,DET,4,unresolved
0.14285714285714285,unresolved,shorter,12,17,537857,NOUN,5,unresolved
0.023809523809523808,unresolved,shorter,2,2,537857,NUM,0,unresolved
0.023809523809523808,unresolved,shorter,2,2,537857,PART,0,unresolved
0.047619047619047616,unresolved,shorter,4,6,537857,PRON,2,unresolved
0.10714285714285714,unresolved,shorter,9,11,537857,VERB,2,unresolved
-0.03076923076923077,unresolved,shorter,-2,4,494141,ADJ,6,mixed
0.03076923076923077,unresolved,shorter,2,8,494141,ADP,6,mixed
0.06153846153846154,unresolved,shorter,4,5,494141,ADV,1,mixed
-0.03076923076923077,unresolved,shorter,-2,2,494141,AUX,4,mixed
-0.015384615384615385,unresolved,shorter,-1,3,494141,CCONJ,4,mixed
0.03076923076923077,unresolved,shorter,2,9,494141,DET,7,mixed
-0.015384615384615385,unresolved,shorter,-1,19,494141,NOUN,20,mixed
0.0,unresolved,shorter,0,1,494141,NUM,1,mixed
0.0,unresolved,shorter,0,1,494141,PART,1,mixed
-0.015384615384615385,unresolved,shorter,-1,3,494141,PRON,4,mixed
0.03076923076923077,unresolved,shorter,2,2,494141,SCONJ,0,mixed
-0.015384615384615385,unresolved,shorter,-1,8,494141,VERB,9,mixed
0.028985507246376812,unchanged,shorter,2,5,164497,ADJ,3,mixed
0.07246376811594203,unchanged,shorter,5,12,164497,ADP,7,mixed
0.014492753623188406,unchanged,shorter,1,2,164497,ADV,1,mixed
-0.043478260869565216,unchanged,shorter,-3,1,164497,AUX,4,mixed
0.028985507246376812,unchanged,shorter,2,4,164497,CCONJ,2,mixed
0.10144927536231885,unchanged,shorter,7,14,164497,DET,7,mixed
0.08695652173913043,unchanged,shorter,6,19,164497,NOUN,13,mixed
0.0,unchanged,shorter,0,1,164497,NUM,1,mixed
0.0,unchanged,shorter,0,3,164497,PRON,3,mixed
0.0,unchanged,shorter,0,1,164497,SCONJ,1,mixed
0.014492753623188406,unchanged,shorter,1,7,164497,VERB,6,mixed
0.05263157894736842,unresolved,shorter,4,9,380203,ADJ,5,mixed
0.05263157894736842,unresolved,shorter,4,11,380203,ADP,7,mixed
0.013157894736842105,unresolved,shorter,1,1,380203,ADV,0,mixed
-0.02631578947368421,unresolved,shorter,-2,2,380203,AUX,4,mixed
0.039473684210526314,unresolved,shorter,3,4,380203,CCONJ,1,mixed
0.11842105263157894,unresolved,shorter,9,14,380203,DET,5,mixed
0.14473684210526316,unresolved,shorter,11,21,380203,NOUN,10,mixed
0.02631578947368421,unresolved,shorter,2,2,380203,PART,0,mixed
0.013157894736842105,unresolved,shorter,1,3,380203,PRON,2,mixed
0.06578947368421052,unresolved,shorter,5,9,380203,VERB,4,mixed
0.06569343065693431,mixed,shorter,9,13,570101,ADJ,4,mixed
0.06569343065693431,mixed,shorter,9,19,570101,ADP,10,mixed
0.0072992700729927005,mixed,shorter,1,3,570101,ADV,2,mixed
0.0,mixed,shorter,0,4,570101,AUX,4,mixed
0.0072992700729927005,mixed,shorter,1,2,570101,CCONJ,1,mixed
0.1386861313868613,mixed,shorter,19,31,570101,DET,12,mixed
0.17518248175182483,mixed,shorter,24,41,570101,NOUN,17,mixed
-0.014598540145985401,mixed,shorter,-2,0,570101,NUM,2,mixed
0.0072992700729927005,mixed,shorter,1,1,570101,PART,0,mixed
0.0072992700729927005,mixed,shorter,1,3,570101,PRON,2,mixed
0.12408759124087591,mixed,shorter,17,20,570101,VERB,3,mixed
0.07894736842105263,unchanged,shorter,6,6,447553,ADJ,0,lost
0.07894736842105263,unchanged,shorter,6,7,447553,ADP,1,lost
0.02631578947368421,unchanged,shorter,2,4,447553,ADV,2,lost
-0.013157894736842105,unchanged,shorter,-1,3,447553,AUX,4,lost
0.05263157894736842,unchanged,shorter,4,4,447553,CCONJ,0,lost
0.17105263157894737,unchanged,shorter,13,17,447553,DET,4,lost
0.19736842105263158,unchanged,shorter,15,23,447553,NOUN,8,lost
-0.02631578947368421,unchanged,shorter,-2,0,447553,NUM,2,lost
-0.013157894736842105,unchanged,shorter,-1,0,447553,PART,1,lost
-0.039473684210526314,unchanged,shorter,-3,0,447553,PRON,3,lost
0.0,unchanged,shorter,0,1,447553,SCONJ,1,lost
0.07894736842105263,unchanged,shorter,6,11,447553,VERB,5,lost
-0.010416666666666666,unresolved,shorter,-1,4,230739,ADJ,5,unresolved
0.08333333333333333,unresolved,shorter,8,15,230739,ADP,7,unresolved
0.03125,unresolved,shorter,3,3,230739,ADV,0,unresolved
0.010416666666666666,unresolved,shorter,1,5,230739,AUX,4,unresolved
0.010416666666666666,unresolved,shorter,1,4,230739,CCONJ,3,unresolved
0.0625,unresolved,shorter,6,19,230739,DET,13,unresolved
0.09375,unresolved,shorter,9,28,230739,NOUN,19,unresolved
0.010416666666666666,unresolved,shorter,1,1,230739,PART,0,unresolved
0.052083333333333336,unresolved,shorter,5,5,230739,PRON,0,unresolved
0.010416666666666666,unresolved,shorter,1,2,230739,SCONJ,1,unresolved
0.041666666666666664,unresolved,shorter,4,10,230739,VERB,6,unresolved
0.0297029702970297,unresolved,shorter,3,10,74789,ADJ,7,unresolved
0.04950495049504951,unresolved,shorter,5,17,74789,ADP,12,unresolved
0.06930693069306931,unresolved,shorter,7,7,74789,ADV,0,unresolved
0.009900990099009901,unresolved,shorter,1,5,74789,AUX,4,unresolved
0.009900990099009901,unresolved,shorter,1,2,74789,CCONJ,1,unresolved
0.0891089108910891,unresolved,shorter,9,18,74789,DET,9,unresolved
0.06930693069306931,unresolved,shorter,7,25,74789,NOUN,18,unresolved
0.0297029702970297,unresolved,shorter,3,3,74789,NUM,0,unresolved
-0.0297029702970297,unresolved,shorter,-3,3,74789,PRON,6,unresolved
0.019801980198019802,unresolved,shorter,2,2,74789,SCONJ,0,unresolved
0.0297029702970297,unresolved,shorter,3,9,74789,VERB,6,unresolved
0.0,lost,shorter,0,3,198590,ADJ,3,unresolved
0.015625,lost,shorter,1,9,198590,ADP,8,unresolved
0.015625,lost,shorter,1,2,198590,ADV,1,unresolved
0.0,lost,shorter,0,3,198590,AUX,3,unresolved
0.015625,lost,shorter,1,2,198590,CCONJ,1,unresolved
0.0625,lost,shorter,4,14,198590,DET,10,unresolved
0.109375,lost,shorter,7,21,198590,NOUN,14,unresolved
0.015625,lost,shorter,1,1,198590,PART,0,unresolved
0.015625,lost,shorter,1,2,198590,PRON,1,unresolved
0.03125,lost,shorter,2,7,198590,VERB,5,unresolved
0.10752688172043011,lost,shorter,10,10,41438,ADJ,0,lost
0.0967741935483871,lost,shorter,9,15,41438,ADP,6,lost
0.0,lost,shorter,0,1,41438,ADV,1,lost
0.010752688172043012,lost,shorter,1,3,41438,AUX,2,lost
0.0,lost,shorter,0,4,41438,CCONJ,4,lost
0.08602150537634409,lost,shorter,8,19,41438,DET,11,lost
0.10752688172043011,lost,shorter,10,26,41438,NOUN,16,lost
0.03225806451612903,lost,shorter,3,3,41438,NUM,0,lost
0.021505376344086023,lost,shorter,2,3,41438,PRON,1,lost
0.010752688172043012,lost,shorter,1,1,41438,SCONJ,0,lost
0.053763440860215055,lost,shorter,5,8,41438,VERB,3,lost
0.0594059405940594,lost,shorter,6,9,235864,ADJ,3,mixed
0.04950495049504951,lost,shorter,5,10,235864,ADP,5,mixed
0.009900990099009901,lost,shorter,1,2,235864,ADV,1,mixed
0.04950495049504951,lost,shorter,5,8,235864,AUX,3,mixed
0.009900990099009901,lost,shorter,1,4,235864,CCONJ,3,mixed
0.10891089108910891,lost,shorter,11,20,235864,DET,9,mixed
0.10891089108910891,lost,shorter,11,24,235864,NOUN,13,mixed
0.019801980198019802,lost,shorter,2,2,235864,PART,0,mixed
0.0297029702970297,lost,shorter,3,7,235864,PRON,4,mixed
0.019801980198019802,lost,shorter,2,2,235864,SCONJ,0,mixed
0.07920792079207921,lost,shorter,8,13,235864,VERB,5,mixed
0.08235294117647059,lost,shorter,7,10,133819,ADJ,3,mixed
0.09411764705882353,lost,shorter,8,13,133819,ADP,5,mixed
0.011764705882352941,lost,shorter,1,1,133819,ADV,0,mixed
-0.011764705882352941,lost,shorter,-1,2,133819,AUX,3,mixed
0.03529411764705882,lost,shorter,3,4,133819,CCONJ,1,mixed
0.09411764705882353,lost,shorter,8,16,133819,DET,8,mixed
0.11764705882352941,lost,shorter,10,22,133819,NOUN,12,mixed
0.023529411764705882,lost,shorter,2,2,133819,NUM,0,mixed
0.023529411764705882,lost,shorter,2,5,133819,PRON,3,mixed
0.011764705882352941,lost,shorter,1,1,133819,SCONJ,0,mixed
0.047058823529411764,lost,shorter,4,9,133819,VERB,5,mixed
-0.016666666666666666,unchanged,shorter,-1,2,30361,ADJ,3,mixed
0.05,unchanged,shorter,3,9,30361,ADP,6,mixed
0.016666666666666666,unchanged,shorter,1,2,30361,ADV,1,mixed
0.03333333333333333,unchanged,shorter,2,4,30361,AUX,2,mixed
0.016666666666666666,unchanged,shorter,1,4,30361,CCONJ,3,mixed
0.06666666666666667,unchanged,shorter,4,13,30361,DET,9,mixed
0.1,unchanged,shorter,6,18,30361,NOUN,12,mixed
0.016666666666666666,unchanged,shorter,1,1,30361,PART,0,mixed
-0.016666666666666666,unchanged,shorter,-1,1,30361,PRON,2,mixed
0.05,unchanged,shorter,3,6,30361,VERB,3,mixed
0.037037037037037035,unchanged,shorter,3,8,281683,ADJ,5,mixed
0.037037037037037035,unchanged,shorter,3,11,281683,ADP,8,mixed
0.012345679012345678,unchanged,shorter,1,1,281683,ADV,0,mixed
0.012345679012345678,unchanged,shorter,1,5,281683,AUX,4,mixed
0.012345679012345678,unchanged,shorter,1,4,281683,CCONJ,3,mixed
0.1111111111111111,unchanged,shorter,9,20,281683,DET,11,mixed
0.12345679012345678,unchanged,shorter,10,22,281683,NOUN,12,mixed
-0.012345679012345678,unchanged,shorter,-1,1,281683,PRON,2,mixed
0.012345679012345678,unchanged,shorter,1,1,281683,SCONJ,0,mixed
0.012345679012345678,unchanged,shorter,1,8,281683,VERB,7,mixed
0.08181818181818182,mixed,shorter,9,13,574280,ADJ,4,mixed
0.07272727272727272,mixed,shorter,8,15,574280,ADP,7,mixed
0.03636363636363636,mixed,shorter,4,4,574280,ADV,0,mixed
0.045454545454545456,mixed,shorter,5,7,574280,AUX,2,mixed
0.02727272727272727,mixed,shorter,3,5,574280,CCONJ,2,mixed
0.11818181818181818,mixed,shorter,13,22,574280,DET,9,mixed
0.11818181818181818,mixed,shorter,13,29,574280,NOUN,16,mixed
0.01818181818181818,mixed,shorter,2,2,574280,NUM,0,mixed
0.00909090909090909,mixed,shorter,1,1,574280,PART,0,mixed
0.0,mixed,shorter,0,3,574280,PRON,3,mixed
0.01818181818181818,mixed,shorter,2,9,574280,VERB,7,mixed
0.043010752688172046,lost,shorter,4,7,269942,ADJ,3,mixed
0.11827956989247312,lost,shorter,11,15,269942,ADP,4,mixed
0.010752688172043012,lost,shorter,1,2,269942,ADV,1,mixed
0.021505376344086023,lost,shorter,2,3,269942,AUX,1,mixed
0.0,lost,shorter,0,2,269942,CCONJ,2,mixed
0.08602150537634409,lost,shorter,8,18,269942,DET,10,mixed
0.12903225806451613,lost,shorter,12,29,269942,NOUN,17,mixed
0.010752688172043012,lost,shorter,1,3,269942,NUM,2,mixed
-0.010752688172043012,lost,shorter,-1,0,269942,PART,1,mixed
0.0,lost,shorter,0,2,269942,PRON,2,mixed
0.010752688172043012,lost,shorter,1,1,269942,SCONJ,0,mixed
0.06451612903225806,lost,shorter,6,11,269942,VERB,5,mixed
0.06521739130434782,unresolved,shorter,6,6,515391,ADJ,0,lost
0.10869565217391304,unresolved,shorter,10,12,515391,ADP,2,lost
0.010869565217391304,unresolved,shorter,1,2,515391,ADV,1,lost
0.0,unresolved,shorter,0,2,515391,AUX,2,lost
0.043478260869565216,unresolved,shorter,4,5,515391,CCONJ,1,lost
0.15217391304347827,unresolved,shorter,14,17,515391,DET,3,lost
0.20652173913043478,unresolved,shorter,19,24,515391,NOUN,5,lost
0.021739130434782608,unresolved,shorter,2,2,515391,NUM,0,lost
0.021739130434782608,unresolved,shorter,2,2,515391,PART,0,lost
0.05434782608695652,unresolved,shorter,5,6,515391,PRON,1,lost
0.010869565217391304,unresolved,shorter,1,1,515391,SCONJ,0,lost
0.11956521739130435,unresolved,shorter,11,13,515391,VERB,2,lost
0.04,unchanged,shorter,2,3,572050,ADJ,1,lost
0.08,unchanged,shorter,4,5,572050,ADP,1,lost
0.02,unchanged,shorter,1,1,572050,ADV,0,lost
0.0,unchanged,shorter,0,1,572050,AUX,1,lost
0.06,unchanged,shorter,3,3,572050,CCONJ,0,lost
0.14,unchanged,shorter,7,9,572050,DET,2,lost
0.22,unchanged,shorter,11,13,572050,NOUN,2,lost
0.04,unchanged,shorter,2,2,572050,PART,0,lost
0.06,unchanged,shorter,3,3,572050,PRON,0,lost
0.02,unchanged,shorter,1,1,572050,SCONJ,0,lost
0.16,unchanged,shorter,8,9,572050,VERB,1,lost
-0.01,unresolved,shorter,-1,7,233023,ADJ,8,mixed
0.02,unresolved,shorter,2,14,233023,ADP,12,mixed
0.04,unresolved,shorter,4,5,233023,ADV,1,mixed
0.05,unresolved,shorter,5,6,233023,AUX,1,mixed
0.0,unresolved,shorter,0,3,233023,CCONJ,3,mixed
0.08,unresolved,shorter,8,22,233023,DET,14,mixed
0.05,unresolved,shorter,5,22,233023,NOUN,17,mixed
0.01,unresolved,shorter,1,4,233023,NUM,3,mixed
0.01,unresolved,shorter,1,1,233023,PART,0,mixed
0.0,unresolved,shorter,0,4,233023,PRON,4,mixed
0.01,unresolved,shorter,1,1,233023,SCONJ,0,mixed
0.04,unresolved,shorter,4,11,233023,VERB,7,mixed
-0.06451612903225806,gained,shorter,-4,2,230220,ADJ,6,unresolved
0.0,gained,shorter,0,6,230220,ADP,6,unresolved
-0.016129032258064516,gained,shorter,-1,4,230220,AUX,5,unresolved
-0.04838709677419355,gained,shorter,-3,2,230220,CCONJ,5,unresolved
0.04838709677419355,gained,shorter,3,11,230220,DET,8,unresolved
0.06451612903225806,gained,shorter,4,18,230220,NOUN,14,unresolved
-0.016129032258064516,gained,shorter,-1,2,230220,PART,3,unresolved
0.04838709677419355,gained,shorter,3,6,230220,PRON,3,unresolved
0.03225806451612903,gained,shorter,2,2,230220,SCONJ,0,unresolved
0.06451612903225806,gained,shorter,4,9,230220,VERB,5,unresolved
0.057692307692307696,lost,shorter,6,9,381213,ADJ,3,unresolved
0.0673076923076923,lost,shorter,7,18,381213,ADP,11,unresolved
0.04807692307692308,lost,shorter,5,5,381213,ADV,0,unresolved
0.009615384615384616,lost,shorter,1,4,381213,AUX,3,unresolved
-0.009615384615384616,lost,shorter,-1,1,381213,CCONJ,2,unresolved
0.04807692307692308,lost,shorter,5,18,381213,DET,13,unresolved
0.057692307692307696,lost,shorter,6,26,381213,NOUN,20,unresolved
0.028846153846153848,lost,shorter,3,5,381213,NUM,2,unresolved
0.0,lost,shorter,0,1,381213,PART,1,unresolved
0.038461538461538464,lost,shorter,4,6,381213,PRON,2,unresolved
0.009615384615384616,lost,shorter,1,1,381213,SCONJ,0,unresolved
0.04807692307692308,lost,shorter,5,10,381213,VERB,5,unresolved
0.06796116504854369,unresolved,shorter,7,7,73201,ADJ,0,lost
0.04854368932038835,unresolved,shorter,5,11,73201,ADP,6,lost
0.009708737864077669,unresolved,shorter,1,3,73201,ADV,2,lost
0.038834951456310676,unresolved,shorter,4,6,73201,AUX,2,lost
0.02912621359223301,unresolved,shorter,3,5,73201,CCONJ,2,lost
0.11650485436893204,unresolved,shorter,12,17,73201,DET,5,lost
0.1553398058252427,unresolved,shorter,16,30,73201,NOUN,14,lost
-0.02912621359223301,unresolved,shorter,-3,0,73201,NUM,3,lost
0.02912621359223301,unresolved,shorter,3,3,73201,PART,0,lost
0.019417475728155338,unresolved,shorter,2,5,73201,PRON,3,lost
0.10679611650485436,unresolved,shorter,11,16,73201,VERB,5,lost
0.011904761904761904,unchanged,shorter,1,6,306879,ADJ,5,mixed
0.07142857142857142,unchanged,shorter,6,10,306879,ADP,4,mixed
-0.011904761904761904,unchanged,shorter,-1,0,306879,ADV,1,mixed
0.011904761904761904,unchanged,shorter,1,5,306879,AUX,4,mixed
-0.011904761904761904,unchanged,shorter,-1,1,306879,CCONJ,2,mixed
0.14285714285714285,unchanged,shorter,12,18,306879,DET,6,mixed
0.10714285714285714,unchanged,shorter,9,23,306879,NOUN,14,mixed
0.0,unchanged,shorter,0,4,306879,NUM,4,mixed
0.011904761904761904,unchanged,shorter,1,1,306879,PART,0,mixed
0.0,unchanged,shorter,0,4,306879,PRON,4,mixed
0.011904761904761904,unchanged,shorter,1,1,306879,SCONJ,0,mixed
0.047619047619047616,unchanged,shorter,4,11,306879,VERB,7,mixed
0.037037037037037035,unchanged,shorter,2,4,519728,ADJ,2,lost
-0.07407407407407407,unchanged,shorter,-4,4,519728,ADP,8,lost
0.05555555555555555,unchanged,shorter,3,3,519728,ADV,0,lost
-0.037037037037037035,unchanged,shorter,-2,2,519728,AUX,4,lost
0.037037037037037035,unchanged,shorter,2,3,519728,CCONJ,1,lost
0.0,unchanged,shorter,0,13,519728,DET,13,lost
0.0,unchanged,shorter,0,13,519728,NOUN,13,lost
0.018518518518518517,unchanged,shorter,1,1,519728,NUM,0,lost
-0.018518518518518517,unchanged,shorter,-1,1,519728,PRON,2,lost
0.0,unchanged,shorter,0,1,519728,SCONJ,1,lost
0.07407407407407407,unchanged,shorter,4,9,519728,VERB,5,lost
0.058823529411764705,unresolved,shorter,5,6,159736,ADJ,1,unresolved
0.023529411764705882,unresolved,shorter,2,7,159736,ADP,5,unresolved
